Dose strength,Rain,Rain_Above_3,mean_12,Above_15_percent_mean_12h,Above_5_percent_mean_12h,slide_dose
0.0924,0.0,False,0.0919,False,False,False
0.0909,0.0,False,0.0919,False,False,False
0.0917,0.0,False,0.0919,False,False,False
0.0913,0.0,False,0.0919,False,False,False
0.0938,0.0,False,0.0919,False,False,False
0.09,0.0,False,0.0906,False,False,False
0.0925,0.0,False,0.0906,False,False,False
0.0906,0.0,False,0.0906,False,False,False
0.0907,0.0,False,0.0906,False,False,False
0.0907,0.0,False,0.0906,False,False,False
0.0892,0.0,False,0.0906,False,False,False
0.0877,0.0,False,0.0906,False,False,False
0.0928,0.0,False,0.0906,False,False,False
0.0891,0.0,False,0.0906,False,False,False
0.0902,0.0,False,0.0906,False,False,False
0.0917,0.0,False,0.0906,False,False,False
0.092,0.0,False,0.0906,False,False,False
0.0909,0.0,False,0.09619166666666666,False,False,False
0.0905,0.0,False,0.09619166666666666,False,False,False
0.0905,0.0,False,0.09619166666666666,False,False,False
0.0934,0.0,False,0.09619166666666666,False,False,False
0.0904,0.0,False,0.09619166666666666,False,False,False
0.0924,0.0,False,0.09619166666666666,False,False,False
0.0932,0.0,False,0.09619166666666666,False,False,False
0.0936,0.0,False,0.09619166666666666,False,False,False
0.0934,0.0,True,0.09619166666666666,False,False,False
0.106,8.5,True,0.09619166666666666,False,True,True
0.108,1.8,True,0.09619166666666666,False,True,True
0.112,1.6,False,0.09619166666666666,True,True,True
0.1,0.0,False,0.09214166666666668,False,True,True
0.0926,0.0,False,0.09214166666666668,False,False,False
0.0903,0.0,False,0.09214166666666668,False,False,False
0.0878,0.1,False,0.09214166666666668,False,False,False
0.0929,0.4,False,0.09214166666666668,False,False,False
0.0946,0.3,False,0.09214166666666668,False,False,False
0.0922,0.0,False,0.09214166666666668,False,False,False
0.0907,0.0,False,0.09214166666666668,False,False,False
0.0908,0.0,False,0.09214166666666668,False,False,False
0.0917,0.0,False,0.09214166666666668,False,False,False
0.0898,0.0,False,0.09214166666666668,False,False,False
0.0923,0.0,False,0.09214166666666668,False,False,False
0.0886,0.0,False,0.090625,False,False,False
0.0925,0.0,False,0.090625,False,False,False
0.091,0.0,False,0.090625,False,False,False
0.0926,0.0,False,0.090625,False,False,False
0.0914,0.0,False,0.090625,False,False,False
0.0911,0.0,False,0.090625,False,False,False
0.09,0.0,False,0.090625,False,False,False
0.0916,0.0,False,0.090625,False,False,False
0.088,0.0,False,0.090625,False,False,False
0.0901,0.0,False,0.090625,False,False,False
0.0902,0.0,False,0.090625,False,False,False
0.0904,0.0,False,0.090625,False,False,False
0.092,0.0,False,0.09200833333333334,False,False,False
0.0921,0.0,False,0.09200833333333334,False,False,False
0.0954,0.0,False,0.09200833333333334,False,False,False
0.0949,0.0,False,0.09200833333333334,False,False,False
0.0933,0.0,False,0.09200833333333334,False,False,False
0.0935,0.0,False,0.09200833333333334,False,False,False
0.0881,0.0,False,0.09200833333333334,False,False,False
0.0932,0.0,False,0.09200833333333334,False,False,False
0.0924,0.0,False,0.09200833333333334,False,False,False
0.0905,0.0,False,0.09200833333333334,False,False,False
0.0894,0.0,False,0.09200833333333334,False,False,False
0.0893,0.0,False,0.09200833333333334,False,False,False
0.0902,0.0,False,0.090375,False,False,False
0.0895,0.0,False,0.090375,False,False,False
0.0906,0.0,False,0.090375,False,False,False
0.0906,0.0,False,0.090375,False,False,False
0.0891,0.0,False,0.090375,False,False,False
0.0909,0.0,False,0.090375,False,False,False
0.0899,0.0,False,0.090375,False,False,False
0.0915,0.0,False,0.090375,False,False,False
0.0898,0.0,False,0.090375,False,False,False
0.0934,0.0,False,0.090375,False,False,False
0.0888,0.0,False,0.090375,False,False,False
0.0902,0.0,False,0.090375,False,False,False
0.0922,0.0,False,0.09211666666666667,False,False,False
0.0939,0.0,False,0.09211666666666667,False,False,False
0.0929,0.0,False,0.09211666666666667,False,False,False
0.0945,0.0,False,0.09211666666666667,False,False,False
0.0902,0.0,False,0.09211666666666667,False,False,False
0.0924,0.0,False,0.09211666666666667,False,False,False
0.0876,0.0,False,0.09211666666666667,False,False,False
0.0941,0.0,False,0.09211666666666667,False,False,False
0.0925,0.0,False,0.09211666666666667,False,False,False
0.0906,0.0,False,0.09211666666666667,False,False,False
0.0926,0.0,False,0.09211666666666667,False,False,False
0.0919,0.0,False,0.09211666666666667,False,False,False
0.0927,0.0,False,0.09200833333333334,False,False,False
0.0926,0.0,False,0.09200833333333334,False,False,False
0.0936,0.0,False,0.09200833333333334,False,False,False
0.09,0.0,False,0.09200833333333334,False,False,False
0.0955,0.0,False,0.09200833333333334,False,False,False
0.0913,0.0,False,0.09200833333333334,False,False,False
0.0922,0.0,False,0.09200833333333334,False,False,False
0.0938,0.0,False,0.09200833333333334,False,False,False
0.0924,0.0,False,0.09200833333333334,False,False,False
0.0911,0.0,False,0.09200833333333334,False,False,False
0.0908,0.0,False,0.09200833333333334,False,False,False
0.0881,0.0,False,0.09200833333333334,False,False,False
0.0916,0.0,False,0.09192499999999999,False,False,False
0.0939,0.0,False,0.09192499999999999,False,False,False
0.0934,0.0,False,0.09192499999999999,False,False,False
0.0905,0.0,False,0.09192499999999999,False,False,False
0.0916,0.0,False,0.09192499999999999,False,False,False
0.0935,0.0,False,0.09192499999999999,False,False,False
0.0889,0.0,False,0.09192499999999999,False,False,False
0.0946,0.0,False,0.09192499999999999,False,False,False
0.0917,0.0,False,0.09192499999999999,False,False,False
0.0908,0.0,False,0.09192499999999999,False,False,False
0.0926,0.0,False,0.09192499999999999,False,False,False
0.09,0.0,False,0.09192499999999999,False,False,False
0.0929,0.0,False,0.091625,False,False,False
0.09,0.0,False,0.091625,False,False,False
0.091,0.0,False,0.091625,False,False,False
0.0905,0.0,False,0.091625,False,False,False
0.0887,0.0,False,0.091625,False,False,False
0.0927,0.0,False,0.091625,False,False,False
0.0933,0.0,False,0.091625,False,False,False
0.0924,0.0,False,0.091625,False,False,False
0.092,0.0,False,0.091625,False,False,False
0.0901,0.0,False,0.091625,False,False,False
0.0955,0.0,False,0.091625,False,False,False
0.0904,0.0,False,0.091625,False,False,False
0.091,0.0,False,0.09050000000000001,False,False,False
0.0905,0.0,False,0.09050000000000001,False,False,False
0.0891,0.0,False,0.09050000000000001,False,False,False
0.0911,0.0,False,0.09050000000000001,False,False,False
0.0915,0.0,False,0.09050000000000001,False,False,False
0.09,0.0,False,0.09050000000000001,False,False,False
0.0927,0.0,False,0.09050000000000001,False,False,False
0.0905,0.0,False,0.09050000000000001,False,False,False
0.0915,0.0,False,0.09050000000000001,False,False,False
0.0906,0.0,False,0.09050000000000001,False,False,False
0.0889,0.0,False,0.09050000000000001,False,False,False
0.0886,0.0,False,0.09050000000000001,False,False,False
0.0902,0.0,False,0.09078333333333333,False,False,False
0.0903,0.0,False,0.09078333333333333,False,False,False
0.091,0.0,False,0.09078333333333333,False,False,False
0.0908,0.0,False,0.09078333333333333,False,False,False
0.089,0.0,False,0.09078333333333333,False,False,False
0.0915,0.0,False,0.09078333333333333,False,False,False
0.092,0.0,False,0.09078333333333333,False,False,False
0.0908,0.0,False,0.09078333333333333,False,False,False
0.0898,0.0,False,0.09078333333333333,False,False,False
0.0908,0.0,False,0.09078333333333333,False,False,False
0.0922,0.0,False,0.09078333333333333,False,False,False
0.091,0.0,False,0.09078333333333333,False,False,False
0.0946,0.0,False,0.09091666666666666,False,False,False
0.092,0.0,False,0.09091666666666666,False,False,False
0.0922,0.0,False,0.09091666666666666,False,False,False
0.0892,0.0,False,0.09091666666666666,False,False,False
0.0932,0.0,False,0.09091666666666666,False,False,False
0.0939,0.0,False,0.09091666666666666,False,False,False
0.0901,0.0,False,0.09091666666666666,False,False,False
0.0901,0.0,False,0.09091666666666666,False,False,False
0.088,0.0,False,0.09091666666666666,False,False,False
0.0885,0.0,False,0.09091666666666666,False,False,False
0.0905,0.0,False,0.09091666666666666,False,False,False
0.0887,0.0,False,0.09091666666666666,False,False,False
0.0892,0.0,False,0.09100000000000001,False,False,False
0.091,0.0,False,0.09100000000000001,False,False,False
0.0937,0.0,False,0.09100000000000001,False,False,False
0.0901,0.0,False,0.09100000000000001,False,False,False
0.089,0.0,False,0.09100000000000001,False,False,False
0.0882,0.0,False,0.09100000000000001,False,False,False
0.0895,0.0,False,0.09100000000000001,False,False,False
0.0927,0.0,False,0.09100000000000001,False,False,False
0.0909,0.0,False,0.09100000000000001,False,False,False
0.0926,0.0,False,0.09100000000000001,False,False,False
0.0917,0.0,False,0.09100000000000001,False,False,False
0.0934,0.0,False,0.09100000000000001,False,False,False
0.0906,0.0,False,0.09183333333333334,False,False,False
0.0916,0.0,False,0.09183333333333334,False,False,False
0.0945,0.0,False,0.09183333333333334,False,False,False
0.0909,0.0,False,0.09183333333333334,False,False,False
0.0913,0.0,False,0.09183333333333334,False,False,False
0.0907,0.0,False,0.09183333333333334,False,False,False
0.0917,0.0,False,0.09183333333333334,False,False,False
0.0928,0.0,False,0.09183333333333334,False,False,False
0.0915,0.0,False,0.09183333333333334,False,False,False
0.0931,0.0,False,0.09183333333333334,False,False,False
0.0919,0.0,False,0.09183333333333334,False,False,False
0.0914,0.0,False,0.09183333333333334,False,False,False
0.0921,0.0,False,0.0921,False,False,False
0.0937,0.0,False,0.0921,False,False,False
0.0906,0.0,False,0.0921,False,False,False
0.0907,0.0,False,0.0921,False,False,False
0.0912,0.0,False,0.0921,False,False,False
0.0937,0.0,False,0.0921,False,False,False
0.091,0.0,False,0.0921,False,False,False
0.0911,0.0,False,0.0921,False,False,False
0.0936,0.0,False,0.0921,False,False,False
0.0912,0.0,False,0.0921,False,False,False
0.0922,0.0,False,0.0921,False,False,False
0.0941,0.0,False,0.0921,False,False,False
0.0952,0.0,False,0.09260833333333333,False,False,False
0.0951,0.0,False,0.09260833333333333,False,False,False
0.0927,0.0,False,0.09260833333333333,False,False,False
0.0935,0.0,False,0.09260833333333333,False,False,False
0.0946,0.0,False,0.09260833333333333,False,False,False
0.0922,0.0,False,0.09260833333333333,False,False,False
0.0916,0.0,False,0.09260833333333333,False,False,False
0.0892,0.0,False,0.09260833333333333,False,False,False
0.0919,0.0,False,0.09260833333333333,False,False,False
0.0904,0.0,False,0.09260833333333333,False,False,False
0.095,0.0,False,0.09260833333333333,False,False,False
0.0899,0.0,False,0.09260833333333333,False,False,False
0.0883,0.0,False,0.091275,False,False,False
0.09,0.0,False,0.091275,False,False,False
0.0887,0.0,False,0.091275,False,False,False
0.0917,0.0,False,0.091275,False,False,False
0.0926,0.0,False,0.091275,False,False,False
0.0889,0.0,False,0.091275,False,False,False
0.0947,0.0,False,0.091275,False,False,False
0.0908,0.0,False,0.091275,False,False,False
0.0925,0.0,False,0.091275,False,False,False
0.0928,0.0,False,0.091275,False,False,False
0.0924,0.0,False,0.091275,False,False,False
0.0919,0.0,False,0.091275,False,False,False
0.0947,0.0,False,0.09265000000000001,False,False,False
0.0954,0.0,False,0.09265000000000001,False,False,False
0.0962,0.0,False,0.09265000000000001,False,False,False
0.0897,0.0,False,0.09265000000000001,False,False,False
0.0905,0.0,False,0.09265000000000001,False,False,False
0.0917,0.0,False,0.09265000000000001,False,False,False
0.0908,0.0,False,0.09265000000000001,False,False,False
0.0952,0.0,False,0.09265000000000001,False,False,False
0.0901,0.0,False,0.09265000000000001,False,False,False
0.0943,0.0,False,0.09265000000000001,False,False,False
0.0918,0.0,False,0.09265000000000001,False,False,False
0.0914,0.0,False,0.09265000000000001,False,False,False
0.093,0.0,False,0.09281666666666666,False,False,False
0.0901,0.0,False,0.09281666666666666,False,False,False
0.0928,0.0,False,0.09281666666666666,False,False,False
0.0933,0.0,False,0.09281666666666666,False,False,False
0.0929,0.0,False,0.09281666666666666,False,False,False
0.089,0.0,False,0.09281666666666666,False,False,False
0.0963,0.0,False,0.09281666666666666,False,False,False
0.0909,0.0,False,0.09281666666666666,False,False,False
0.0911,0.0,False,0.09281666666666666,False,False,False
0.0941,0.0,False,0.09281666666666666,False,False,False
0.0941,0.0,False,0.09281666666666666,False,False,False
0.0962,0.0,False,0.09281666666666666,False,False,False
0.093,0.0,False,0.09316666666666668,False,False,False
0.0922,0.0,False,0.09316666666666668,False,False,False
0.0944,0.0,False,0.09316666666666668,False,False,False
0.095,0.0,False,0.09316666666666668,False,False,False
0.0935,0.0,False,0.09316666666666668,False,False,False
0.0922,0.0,False,0.09316666666666668,False,False,False
0.0909,0.0,False,0.09316666666666668,False,False,False
0.0913,0.0,False,0.09316666666666668,False,False,False
0.0941,0.0,False,0.09316666666666668,False,False,False
0.0915,0.0,False,0.09316666666666668,False,False,False
0.0953,0.0,False,0.09316666666666668,False,False,False
0.0946,0.0,False,0.09316666666666668,False,False,False
0.094,0.0,False,0.09205,False,False,False
0.0911,0.0,False,0.09205,False,False,False
0.0919,0.0,False,0.09205,False,False,False
0.0921,0.0,False,0.09205,False,False,False
0.0922,0.0,False,0.09205,False,False,False
0.0914,0.0,False,0.09205,False,False,False
0.0937,0.0,False,0.09205,False,False,False
0.09,0.0,False,0.09205,False,False,False
0.0938,0.0,False,0.09205,False,False,False
0.0915,0.0,False,0.09205,False,False,False
0.092,0.0,False,0.09205,False,False,False
0.0909,0.0,False,0.09205,False,False,False
0.0933,0.0,False,0.09164166666666666,False,False,False
0.0905,0.0,False,0.09164166666666666,False,False,False
0.0943,0.0,False,0.09164166666666666,False,False,False
0.0902,0.0,False,0.09164166666666666,False,False,False
0.0942,0.0,False,0.09164166666666666,False,False,False
0.089,0.0,False,0.09164166666666666,False,False,False
0.0922,0.0,False,0.09164166666666666,False,False,False
0.0914,0.0,False,0.09164166666666666,False,False,False
0.0926,0.0,False,0.09164166666666666,False,False,False
0.0906,0.0,False,0.09164166666666666,False,False,False
0.0882,0.0,False,0.09164166666666666,False,False,False
0.0932,0.0,False,0.09164166666666666,False,False,False
0.0939,0.0,False,0.09156666666666667,False,False,False
0.0902,0.0,False,0.09156666666666667,False,False,False
0.0925,0.0,False,0.09156666666666667,False,False,False
0.0917,0.0,False,0.09156666666666667,False,False,False
0.0868,0.0,False,0.09156666666666667,False,False,False
0.09,0.0,False,0.09156666666666667,False,False,False
0.094,0.0,False,0.09156666666666667,False,False,False
0.0921,0.0,False,0.09156666666666667,False,False,False
0.0888,0.0,False,0.09156666666666667,False,False,False
0.0892,0.0,False,0.09156666666666667,False,False,False
0.0946,0.0,False,0.09156666666666667,False,False,False
0.095,0.0,False,0.09156666666666667,False,False,False
0.096,0.0,False,0.09216666666666667,False,False,False
0.0918,0.0,False,0.09216666666666667,False,False,False
0.0934,0.0,False,0.09216666666666667,False,False,False
0.0919,0.0,False,0.09216666666666667,False,False,False
0.089,0.0,False,0.09216666666666667,False,False,False
0.0932,0.0,False,0.09216666666666667,False,False,False
0.0958,0.0,False,0.09216666666666667,False,False,False
0.0926,0.0,False,0.09216666666666667,False,False,False
0.0914,0.0,False,0.09216666666666667,False,False,False
0.092,0.0,False,0.09216666666666667,False,False,False
0.0902,0.0,False,0.09216666666666667,False,False,False
0.0887,0.0,False,0.09216666666666667,False,False,False
0.089,0.0,False,0.09109166666666667,False,False,False
0.0921,0.0,False,0.09109166666666667,False,False,False
0.0936,0.0,False,0.09109166666666667,False,False,False
0.092,0.0,False,0.09109166666666667,False,False,False
0.0894,0.0,False,0.09109166666666667,False,False,False
0.0888,0.0,False,0.09109166666666667,False,False,False
0.0911,0.0,False,0.09109166666666667,False,False,False
0.0917,0.0,False,0.09109166666666667,False,False,False
0.0922,0.0,False,0.09109166666666667,False,False,False
0.0878,0.0,False,0.09109166666666667,False,False,False
0.0932,0.0,False,0.09109166666666667,False,False,False
0.0922,0.0,False,0.09109166666666667,False,False,False
0.0923,0.0,False,0.09241666666666666,False,False,False
0.096,0.0,False,0.09241666666666666,False,False,False
0.0923,0.0,False,0.09241666666666666,False,False,False
0.0921,0.0,False,0.09241666666666666,False,False,False
0.0936,0.0,False,0.09241666666666666,False,False,False
0.0923,0.0,False,0.09241666666666666,False,False,False
0.0907,0.0,False,0.09241666666666666,False,False,False
0.0937,0.0,False,0.09241666666666666,False,False,False
0.092,0.0,False,0.09241666666666666,False,False,False
0.0914,0.0,False,0.09241666666666666,False,False,False
0.0914,0.0,False,0.09241666666666666,False,False,False
0.0912,0.0,False,0.09241666666666666,False,False,False
0.0949,0.0,False,0.09235833333333333,False,False,False
0.088,0.0,False,0.09235833333333333,False,False,False
0.0905,0.0,False,0.09235833333333333,False,False,False
0.0944,0.0,False,0.09235833333333333,False,False,False
0.0914,0.0,False,0.09235833333333333,False,False,False
0.0937,0.0,False,0.09235833333333333,False,False,False
0.0931,0.0,False,0.09235833333333333,False,False,False
0.0912,0.0,False,0.09235833333333333,False,False,False
0.0931,0.0,False,0.09235833333333333,False,False,False
0.0911,0.0,False,0.09235833333333333,False,False,False
0.0914,0.0,False,0.09235833333333333,False,False,False
0.0955,0.0,False,0.09235833333333333,False,False,False
0.0902,0.0,False,0.091325,False,False,False
0.0901,0.0,False,0.091325,False,False,False
0.0916,0.0,False,0.091325,False,False,False
0.091,0.0,False,0.091325,False,False,False
0.0927,0.0,False,0.091325,False,False,False
0.0936,0.0,False,0.091325,False,False,False
0.0945,0.0,False,0.091325,False,False,False
0.0886,0.0,False,0.091325,False,False,False
0.0915,0.0,False,0.091325,False,False,False
0.0893,0.0,False,0.091325,False,False,False
0.0919,0.0,False,0.091325,False,False,False
0.0909,0.0,False,0.091325,False,False,False
0.0905,0.0,False,0.0919,False,False,False
0.0916,0.0,False,0.0919,False,False,False
0.0935,0.0,False,0.0919,False,False,False
0.0898,0.0,False,0.0919,False,False,False
0.0924,0.0,False,0.0919,False,False,False
0.0929,0.0,False,0.0919,False,False,False
0.091,0.0,False,0.0919,False,False,False
0.0879,0.0,False,0.0919,False,False,False
0.0917,0.0,False,0.0919,False,False,False
0.0944,0.0,False,0.0919,False,False,False
0.0942,0.0,False,0.0919,False,False,False
0.0929,0.0,False,0.0919,False,False,False
0.0897,0.0,False,0.09109166666666667,False,False,False
0.093,0.0,False,0.09109166666666667,False,False,False
0.0933,0.0,False,0.09109166666666667,False,False,False
0.0915,0.0,False,0.09109166666666667,False,False,False
0.0937,0.0,False,0.09109166666666667,False,False,False
0.0895,0.0,False,0.09109166666666667,False,False,False
0.0894,0.0,False,0.09109166666666667,False,False,False
0.0888,0.0,False,0.09109166666666667,False,False,False
0.092,0.0,False,0.09109166666666667,False,False,False
0.0912,0.0,False,0.09109166666666667,False,False,False
0.0891,0.0,False,0.09109166666666667,False,False,False
0.0919,0.0,False,0.09109166666666667,False,False,False
0.096,0.0,False,0.09336666666666667,False,False,False
0.0968,0.0,False,0.09336666666666667,False,False,False
0.0969,0.0,False,0.09336666666666667,False,False,False
0.0901,0.0,False,0.09336666666666667,False,False,False
0.0919,0.0,False,0.09336666666666667,False,False,False
0.094,0.0,False,0.09336666666666667,False,False,False
0.0937,0.0,False,0.09336666666666667,False,False,False
0.0924,0.0,False,0.09336666666666667,False,False,False
0.0933,0.0,False,0.09336666666666667,False,False,False
0.0907,0.0,False,0.09336666666666667,False,False,False
0.0925,0.0,False,0.09336666666666667,False,False,False
0.0921,0.0,False,0.09336666666666667,False,False,False
0.0922,0.0,False,0.090325,False,False,False
0.0899,0.0,False,0.090325,False,False,False
0.0885,0.0,False,0.090325,False,False,False
0.0875,0.0,False,0.090325,False,False,False
0.0913,0.0,False,0.090325,False,False,False
0.0882,0.0,False,0.090325,False,False,False
0.0875,0.0,False,0.090325,False,False,False
0.0912,0.0,False,0.090325,False,False,False
0.0922,0.0,False,0.090325,False,False,False
0.0914,0.0,False,0.090325,False,False,False
0.0936,0.0,False,0.090325,False,False,False
0.0904,0.0,False,0.090325,False,False,False
0.0901,0.0,False,0.090375,False,False,False
0.0924,0.0,False,0.090375,False,False,False
0.0888,0.0,False,0.090375,False,False,False
0.0906,0.0,False,0.090375,False,False,False
0.0926,0.0,False,0.090375,False,False,False
0.0927,0.0,False,0.090375,False,False,False
0.0887,0.0,False,0.090375,False,False,False
0.0882,0.0,False,0.090375,False,False,False
0.0903,0.0,False,0.090375,False,False,False
0.0907,0.0,False,0.090375,False,False,False
0.0901,0.0,False,0.090375,False,False,False
0.0893,0.0,False,0.090375,False,False,False
0.0912,0.0,False,0.09095833333333332,False,False,False
0.0945,0.0,False,0.09095833333333332,False,False,False
0.0902,0.0,False,0.09095833333333332,False,False,False
0.0909,0.0,False,0.09095833333333332,False,False,False
0.0907,0.0,False,0.09095833333333332,False,False,False
0.0908,0.0,False,0.09095833333333332,False,False,False
0.0944,0.0,False,0.09095833333333332,False,False,False
0.0924,0.0,False,0.09095833333333332,False,False,False
0.0899,0.0,False,0.09095833333333332,False,False,False
0.0909,0.0,False,0.09095833333333332,False,False,False
0.0874,0.0,False,0.09095833333333332,False,False,False
0.0882,0.0,False,0.09095833333333332,False,False,False
0.0902,0.0,False,0.09118333333333334,False,False,False
0.0933,0.0,False,0.09118333333333334,False,False,False
0.0906,0.0,False,0.09118333333333334,False,False,False
0.0918,0.0,False,0.09118333333333334,False,False,False
0.0901,0.0,False,0.09118333333333334,False,False,False
0.0899,0.0,False,0.09118333333333334,False,False,False
0.091,0.0,False,0.09118333333333334,False,False,False
0.0905,0.0,False,0.09118333333333334,False,False,False
0.0925,0.0,False,0.09118333333333334,False,False,False
0.0921,0.0,False,0.09118333333333334,False,False,False
0.0913,0.0,False,0.09118333333333334,False,False,False
0.0909,0.0,False,0.09118333333333334,False,False,False
0.0903,0.0,False,0.09193333333333333,False,False,False
0.0927,0.0,False,0.09193333333333333,False,False,False
0.0907,0.0,False,0.09193333333333333,False,False,False
0.09,0.0,False,0.09193333333333333,False,False,False
0.0937,0.0,False,0.09193333333333333,False,False,False
0.0908,0.0,False,0.09193333333333333,False,False,False
0.0935,0.0,False,0.09193333333333333,False,False,False
0.0934,0.0,False,0.09193333333333333,False,False,False
0.0897,0.0,False,0.09193333333333333,False,False,False
0.0912,0.0,False,0.09193333333333333,False,False,False
0.0936,0.0,False,0.09193333333333333,False,False,False
0.0936,0.0,False,0.09193333333333333,False,False,False
0.0917,0.0,False,0.09214166666666666,False,False,False
0.0948,0.0,False,0.09214166666666666,False,False,False
0.0956,0.0,False,0.09214166666666666,False,False,False
0.0921,0.0,False,0.09214166666666666,False,False,False
0.0916,0.0,False,0.09214166666666666,False,False,False
0.0923,0.0,False,0.09214166666666666,False,False,False
0.0917,0.0,False,0.09214166666666666,False,False,False
0.0901,0.0,False,0.09214166666666666,False,False,False
0.0925,0.0,False,0.09214166666666666,False,False,False
0.0919,0.0,False,0.09214166666666666,False,False,False
0.0906,0.0,False,0.09214166666666666,False,False,False
0.0908,0.0,False,0.09214166666666666,False,False,False
0.094,0.0,False,0.09160833333333333,False,False,False
0.0901,0.0,False,0.09160833333333333,False,False,False
0.0927,0.0,False,0.09160833333333333,False,False,False
0.0946,0.0,False,0.09160833333333333,False,False,False
0.091,0.0,False,0.09160833333333333,False,False,False
0.0919,0.0,False,0.09160833333333333,False,False,False
0.0899,0.0,False,0.09160833333333333,False,False,False
0.0931,0.0,False,0.09160833333333333,False,False,False
0.0911,0.0,False,0.09160833333333333,False,False,False
0.0928,0.0,False,0.09160833333333333,False,False,False
0.0883,0.0,False,0.09160833333333333,False,False,False
0.0898,0.0,False,0.09160833333333333,False,False,False
0.0885,0.0,False,0.09166666666666667,False,False,False
0.0905,0.0,False,0.09166666666666667,False,False,False
0.0926,0.0,False,0.09166666666666667,False,False,False
0.0918,0.0,False,0.09166666666666667,False,False,False
0.0928,0.0,False,0.09166666666666667,False,False,False
0.0915,0.0,False,0.09166666666666667,False,False,False
0.0925,0.0,False,0.09166666666666667,False,False,False
0.0934,0.0,False,0.09166666666666667,False,False,False
0.0922,0.0,False,0.09166666666666667,False,False,False
0.0931,0.0,False,0.09166666666666667,False,False,False
0.093,0.0,False,0.09166666666666667,False,False,False
0.0881,0.0,False,0.09166666666666667,False,False,False
0.0908,0.0,False,0.09268333333333334,False,False,False
0.0946,0.0,False,0.09268333333333334,False,False,False
0.0934,0.0,False,0.09268333333333334,False,False,False
0.0919,0.0,False,0.09268333333333334,False,False,False
0.0955,0.0,False,0.09268333333333334,False,False,False
0.0924,0.0,False,0.09268333333333334,False,False,False
0.091,0.0,False,0.09268333333333334,False,False,False
0.093,0.0,False,0.09268333333333334,False,False,False
0.0912,0.0,False,0.09268333333333334,False,False,False
0.0915,0.0,False,0.09268333333333334,False,False,False
0.0937,0.0,False,0.09268333333333334,False,False,False
0.0932,0.0,False,0.09268333333333334,False,False,False
0.094,0.0,False,0.09254166666666667,False,False,False
0.089,0.0,False,0.09254166666666667,False,False,False
0.0899,0.0,False,0.09254166666666667,False,False,False
0.0953,0.0,False,0.09254166666666667,False,False,False
0.095,0.0,False,0.09254166666666667,False,False,False
0.0944,0.0,False,0.09254166666666667,False,False,False
0.0899,0.0,False,0.09254166666666667,False,False,False
0.0928,0.0,False,0.09254166666666667,False,False,False
0.0927,0.0,False,0.09254166666666667,False,False,False
0.0911,0.0,False,0.09254166666666667,False,False,False
0.093,0.0,False,0.09254166666666667,False,False,False
0.0934,0.0,False,0.09254166666666667,False,False,False
0.0942,0.0,False,0.09635,False,False,False
0.0942,0.0,False,0.09635,False,False,False
0.0921,0.0,False,0.09635,False,False,False
0.0931,0.0,False,0.09635,False,False,False
0.0943,0.0,False,0.09635,False,False,False
0.0917,0.0,False,0.09635,False,False,False
0.0932,0.0,False,0.09635,False,False,False
0.102,0.0,False,0.09635,False,True,False
0.108,0.0,False,0.09635,False,True,False
0.102,0.0,False,0.09635,False,True,False
0.0988,0.0,False,0.09635,False,False,False
0.0926,0.0,False,0.09635,False,False,False
0.0915,0.0,False,0.09195833333333332,False,False,False
0.0945,0.0,False,0.09195833333333332,False,False,False
0.0951,0.0,False,0.09195833333333332,False,False,False
0.0917,0.0,False,0.09195833333333332,False,False,False
0.0905,0.0,False,0.09195833333333332,False,False,False
0.0895,0.0,False,0.09195833333333332,False,False,False
0.0896,0.0,False,0.09195833333333332,False,False,False
0.0928,0.0,False,0.09195833333333332,False,False,False
0.0943,0.0,False,0.09195833333333332,False,False,False
0.0907,0.0,False,0.09195833333333332,False,False,False
0.0919,0.0,False,0.09195833333333332,False,False,False
0.0914,0.0,False,0.09195833333333332,False,False,False
0.094,0.0,False,0.09202500000000001,False,False,False
0.0895,0.0,False,0.09202500000000001,False,False,False
0.0901,0.0,False,0.09202500000000001,False,False,False
0.092,0.0,False,0.09202500000000001,False,False,False
0.0931,0.0,False,0.09202500000000001,False,False,False
0.091,0.0,False,0.09202500000000001,False,False,False
0.0902,0.0,False,0.09202500000000001,False,False,False
0.0928,0.0,False,0.09202500000000001,False,False,False
0.0917,0.0,False,0.09202500000000001,False,False,False
0.091,0.0,False,0.09202500000000001,False,False,False
0.0924,0.0,False,0.09202500000000001,False,False,False
0.0965,0.0,False,0.09202500000000001,False,False,False
0.102,0.0,False,0.095075,False,True,False
0.0978,1.1,False,0.095075,False,False,False
0.0966,1.9,False,0.095075,False,False,False
0.0946,0.6,False,0.095075,False,False,False
0.0993,0.6,False,0.095075,False,False,False
0.0951,0.5,False,0.095075,False,False,False
0.0929,0.7,False,0.095075,False,False,False
0.0927,0.6,False,0.095075,False,False,False
0.0954,0.4,False,0.095075,False,False,False
0.091,0.2,False,0.095075,False,False,False
0.0904,0.1,False,0.095075,False,False,False
0.0931,0.1,False,0.095075,False,False,False
0.0909,0.1,False,0.09301666666666668,False,False,False
0.0945,0.1,False,0.09301666666666668,False,False,False
0.0911,0.0,False,0.09301666666666668,False,False,False
0.0938,0.1,False,0.09301666666666668,False,False,False
0.0913,0.1,False,0.09301666666666668,False,False,False
0.0929,0.0,False,0.09301666666666668,False,False,False
